a_fullVisitorId,a_hits_customDimensions_value,a_COUNT,a_SUM_totals_pageviews,a_SUM_totals_hits,a_SUM_totals_timeOnSite,a_SUM_hits_hitNumber,a_diffdays_latest,a_diffdays_oldest,a_desktop_flag,a_tablet_flag,a_mobile_flag,a_OS_Windows_flag,a_OS_Macintosh_flag,a_SUM_morning_visit,a_SUM_daytime_visit,a_SUM_evening_visit,a_SUM_midnight_visit,a_page201404,a_page201405,a_page201406,b_hits_customDimensions_value,b_CV_flag
890,890,1,1,2,1,1,27,27,1,0,0,1,0,0,1,0,0,0,0,0,890,0
891,891,1,1,2,1,1,27,27,1,0,0,1,0,1,0,0,0,0,0,0,891,0
892,892,1,1,2,1,1,27,27,1,0,0,1,0,0,0,1,0,0,0,0,892,0
893,893,1,1,2,1,1,27,27,1,0,0,1,0,1,0,0,0,0,0,0,893,0
894,894,1,1,2,2,1,27,27,1,0,0,1,0,0,1,0,0,0,0,1,894,0
895,895,1,1,2,1,1,27,27,1,0,0,1,0,0,1,0,0,1,0,0,895,0
896,896,2,2,4,3,2,27,27,1,0,0,1,0,0,0,0,2,0,0,0,896,0
897,897,1,1,2,2,1,27,27,1,0,0,1,0,0,0,1,0,0,0,0,897,0
898,898,1,1,2,1,1,27,27,1,0,0,1,0,1,0,0,0,0,0,0,898,0
899,899,1,1,2,1,1,27,27,1,0,0,1,0,0,0,0,1,0,0,0,899,0
900,900,1,1,2,1,1,27,27,1,0,0,1,0,0,1,0,0,0,0,0,900,0
901,901,1,1,2,1,1,27,27,1,0,0,1,0,0,1,0,0,0,0,0,901,0
902,902,1,1,2,1,1,27,27,1,0,0,1,0,1,0,0,0,0,0,0,902,0
903,903,1,1,2,1,1,27,27,1,0,0,1,0,1,0,0,0,0,0,0,903,0
904,904,1,1,2,1,1,27,27,1,0,0,1,0,0,0,1,0,0,0,0,904,0
905,905,2,10,18,598,8,27,27,1,0,0,0,1,0,2,0,0,0,0,0,905,0
906,906,1,1,2,7,1,27,27,1,0,0,1,0,0,1,0,0,0,0,0,906,0
907,907,1,1,2,11,1,27,27,1,0,0,1,0,0,1,0,0,0,0,0,907,0
908,908,2,4,8,24,4,20,20,1,0,0,1,0,0,2,0,0,0,0,0,908,0
909,909,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,909,0
910,910,2,4,8,1070,4,20,20,1,0,0,1,0,0,0,2,0,0,0,0,910,0
911,911,3,5,10,648,5,20,20,0,0,1,1,0,0,3,0,0,0,0,0,911,0
912,912,1,1,2,3,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,912,0
913,913,1,1,1,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,913,0
914,914,1,1,2,1,1,20,20,1,0,0,1,0,1,0,0,0,0,0,0,914,0
915,915,1,1,2,1,1,20,20,1,0,0,1,0,0,0,1,0,0,0,0,915,0
916,916,1,1,2,14,1,20,20,1,0,0,1,0,0,0,0,1,0,0,0,916,0
917,917,2,12,24,852,8,20,20,1,0,0,0,1,0,1,1,0,0,0,0,917,0
918,918,1,1,2,3,1,20,20,1,0,0,1,0,1,0,0,0,0,0,0,918,0
919,919,1,1,2,1,1,20,20,1,0,0,1,0,1,0,0,0,0,0,0,919,0
920,920,1,1,2,2,1,20,20,1,0,0,1,0,1,0,0,0,0,0,0,920,0
921,921,1,1,2,1,1,20,20,1,0,0,1,0,1,0,0,0,0,0,0,921,0
922,922,2,4,8,112,4,20,20,1,0,0,1,0,0,0,2,0,0,0,0,922,0
923,923,1,1,2,8,1,20,20,1,0,0,1,0,0,1,0,0,1,0,0,923,0
924,924,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,924,0
925,925,2,3,6,353,4,20,37,1,0,0,1,0,0,0,2,0,0,0,0,925,1
926,926,1,1,2,8,1,20,20,1,0,0,1,0,1,0,0,0,0,0,0,926,0
927,927,2,4,8,66,4,20,20,1,0,0,1,0,2,0,0,0,1,0,0,927,0
928,928,3,5,10,116,5,20,20,1,0,0,1,0,3,0,0,0,0,0,0,928,0
929,929,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,929,0
930,930,1,1,2,2,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,930,0
931,931,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,931,0
932,932,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,932,0
933,933,1,1,2,1,1,20,20,1,0,0,1,0,0,0,1,0,0,0,0,933,0
934,934,1,1,2,1,1,20,20,1,0,0,1,0,0,0,1,0,0,0,0,934,0
935,935,3,9,18,369,9,20,20,1,0,0,1,0,0,3,0,0,3,0,0,935,1
936,936,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,936,0
937,937,2,4,8,2754,4,20,20,1,0,0,1,0,0,2,0,0,0,0,0,937,0
938,938,1,1,2,2,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,938,1
939,939,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,939,0
940,940,1,1,2,10,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,940,1
941,941,4,16,32,4464,16,20,20,0,0,1,1,0,0,4,0,0,0,0,0,941,0
942,942,1,3,6,90,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,942,0
943,943,2,2,4,2,2,16,20,1,0,0,1,0,0,0,2,0,1,0,0,943,0
944,944,1,1,2,1,1,20,20,1,0,0,1,0,0,1,0,0,0,0,0,944,0
945,945,1,1,2,1,1,20,20,1,0,0,1,0,0,0,1,0,0,0,0,945,0
946,946,1,1,2,3,1,7,7,1,0,0,1,0,1,0,0,0,0,0,0,946,0
947,947,1,1,2,2,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,947,1
948,948,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,948,0
949,949,2,2,4,25,2,5,7,1,0,0,1,0,2,0,0,0,0,0,0,949,1
950,950,1,2,4,20,3,7,7,1,0,0,1,0,0,1,0,0,0,0,0,950,1
951,951,1,1,1,1,1,7,7,0,0,1,0,0,0,1,0,0,0,0,0,951,1
952,952,1,1,2,1,1,7,7,0,0,1,1,0,0,1,0,0,0,0,0,952,0
953,953,1,1,2,1,1,7,7,1,0,0,1,0,0,0,1,0,0,0,0,953,1
954,954,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,954,0
955,955,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,955,0
956,956,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,956,0
957,957,1,1,2,7,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,957,1
958,958,1,1,2,1,1,7,7,1,0,0,1,0,0,0,1,0,0,0,0,958,0
959,959,1,2,4,30,1,7,7,1,0,0,1,0,0,0,1,0,0,0,0,959,0
960,960,1,1,1,1,3,7,7,0,1,0,0,0,0,0,0,1,0,0,0,960,0
961,961,1,3,5,11,4,7,7,1,0,0,1,0,0,1,0,0,0,0,0,961,0
962,962,1,2,4,441,1,7,7,1,0,0,1,0,0,0,1,0,0,0,0,962,0
963,963,1,1,2,1,1,7,7,1,0,0,1,0,1,0,0,0,0,0,0,963,1
964,964,1,1,2,1,1,7,7,1,0,0,1,0,1,0,0,0,0,0,0,964,1
965,965,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,965,0
966,966,1,1,3,1,2,7,7,1,0,0,1,0,0,1,0,0,0,0,0,966,1
967,967,1,1,2,1,1,7,7,1,0,0,0,1,0,0,1,0,0,0,0,967,0
968,968,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,1,0,0,968,0
969,969,2,4,8,66,4,7,7,1,0,0,1,0,0,2,0,0,0,0,0,969,0
970,970,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,970,0
971,971,1,1,2,1,2,7,7,1,0,0,1,0,0,1,0,0,0,0,0,971,0
972,972,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,972,0
973,973,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,973,0
974,974,2,4,8,244,4,7,7,1,0,0,1,0,0,2,0,0,0,0,0,974,0
975,975,1,1,1,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,975,0
976,976,1,1,2,2,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,976,1
977,977,1,1,2,1,1,7,7,1,0,0,1,0,1,0,0,0,0,0,1,977,0
978,978,1,1,2,1,1,7,7,1,0,0,1,0,0,0,1,0,0,0,0,978,1
979,979,1,1,1,1,1,7,7,1,0,0,1,0,0,0,1,0,0,0,0,979,0
980,980,1,1,2,2,1,7,7,1,0,0,1,0,0,0,1,0,0,0,0,980,0
981,981,2,4,8,512,4,7,7,1,0,0,1,0,0,2,0,0,0,0,0,981,0
982,982,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,982,0
983,983,1,1,2,1,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,983,0
984,984,1,1,2,1,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,984,0
985,985,1,1,2,1,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,985,0
986,986,1,2,3,49,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,986,0
987,987,1,1,2,2,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,987,0
988,988,1,1,2,1,1,48,48,1,0,0,1,0,0,1,0,0,0,0,0,988,0
989,989,1,1,2,1,1,48,48,0,1,0,0,0,0,1,0,0,1,0,0,989,0
990,990,2,4,8,410,4,48,48,1,0,0,1,0,0,0,2,0,0,0,0,990,0
991,991,1,1,2,3,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,991,0
992,992,1,1,2,1,1,48,48,1,0,0,1,0,0,1,0,0,0,0,0,992,0
993,993,1,6,11,476,10,48,48,1,0,0,1,0,0,0,1,0,0,0,0,993,0
994,994,1,1,2,1,1,48,48,1,0,0,0,1,0,0,0,1,1,0,0,994,0
995,995,1,1,1,1,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,995,0
996,996,1,1,2,1,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,996,0
997,997,1,4,8,718,3,48,48,1,0,0,1,0,0,0,1,0,0,0,0,997,0
998,998,1,1,2,1,1,48,48,1,0,0,1,0,0,1,0,0,0,0,0,998,0
999,999,1,2,4,106,1,48,48,1,0,0,1,0,0,0,1,0,1,0,0,999,0
1000,1000,1,1,2,2,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,1000,0
1001,1001,1,1,2,1,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,1001,0
1002,1002,1,1,2,2,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1002,1
1003,1003,1,1,2,9,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1003,0
1004,1004,1,1,2,3,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1004,1
1005,1005,1,1,1,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1005,1
1006,1006,1,1,2,5,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1006,0
1007,1007,1,2,3,38,1,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1007,0
1008,1008,1,2,4,193,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1008,0
1009,1009,1,1,2,1,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1009,0
1010,1010,1,1,2,2,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1010,0
1011,1011,1,1,2,3,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1011,1
1012,1012,1,2,3,5,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1012,0
1013,1013,1,1,2,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1013,0
1014,1014,2,1,4,1,3,3,3,1,0,0,1,0,0,2,0,0,0,0,0,1014,0
1015,1015,1,1,2,2,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1015,0
1016,1016,1,1,2,5,1,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1016,0
1017,1017,1,1,2,1,1,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1017,1
1018,1018,1,1,1,1,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1018,1
1019,1019,1,1,1,1,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1019,1
1020,1020,1,1,2,1,1,37,37,1,0,0,1,0,1,0,0,0,0,0,0,1020,0
1021,1021,1,1,2,11,1,37,37,0,1,0,0,0,0,0,0,1,0,0,0,1021,0
1022,1022,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1022,0
1023,1023,2,1,3,1,2,37,37,1,0,0,1,0,0,2,0,0,0,0,0,1023,0
1024,1024,1,1,2,2,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1024,0
1025,1025,2,3,5,120,2,18,37,1,0,0,1,0,1,0,1,0,0,0,0,1025,0
1026,1026,1,1,2,1,1,37,37,1,0,0,1,0,1,0,0,0,0,0,0,1026,0
1027,1027,4,16,32,2068,16,37,37,1,0,0,1,0,4,0,0,0,0,0,0,1027,0
1028,1028,1,1,2,1,1,37,37,1,0,0,0,1,0,1,0,0,0,0,0,1028,0
1029,1029,1,1,2,1,1,37,37,1,0,0,1,0,0,0,1,0,0,0,0,1029,0
1030,1030,1,5,9,215,3,37,37,1,0,0,1,0,0,0,1,0,0,0,0,1030,0
1031,1031,1,2,4,260,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1031,0
1032,1032,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1032,0
1033,1033,1,1,2,1,1,37,37,1,0,0,1,0,1,0,0,0,0,0,0,1033,0
1034,1034,1,1,2,3,1,37,37,1,0,0,1,0,0,0,0,1,0,0,0,1034,0
1035,1035,1,1,2,1,1,37,37,1,0,0,1,0,0,0,1,0,0,0,0,1035,0
1036,1036,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1036,0
1037,1037,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1037,0
1038,1038,1,1,2,10,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1038,0
1039,1039,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1039,0
1040,1040,1,1,2,1,1,37,37,1,0,0,1,0,0,0,1,0,0,0,0,1040,0
1041,1041,1,1,2,2,1,37,37,1,0,0,1,0,0,0,1,0,0,0,0,1041,0
1042,1042,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1042,0
1043,1043,1,1,2,1,1,37,37,1,0,0,1,0,1,0,0,0,0,0,0,1043,0
1044,1044,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1044,0
1045,1045,1,2,3,89,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1045,0
1046,1046,1,1,2,1,1,37,37,1,0,0,1,0,0,1,0,0,0,0,0,1046,0
1047,1047,1,1,2,1,1,30,30,1,0,0,1,0,1,0,0,0,0,0,0,1047,0
1048,1048,2,2,4,1,2,30,30,1,0,0,1,0,2,0,0,0,0,0,0,1048,0
1049,1049,1,1,2,1,1,30,30,1,0,0,1,0,0,0,0,1,0,0,0,1049,0
1050,1050,1,1,2,5,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1050,0
1051,1051,1,1,2,1,1,30,30,1,0,0,1,0,0,0,0,1,0,0,0,1051,0
1052,1052,1,1,2,1,2,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1052,0
1053,1053,1,1,2,2,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1053,1
1054,1054,1,1,2,2,1,30,30,1,0,0,1,0,1,0,0,0,0,0,0,1054,0
1055,1055,1,1,2,4,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1055,0
1056,1056,1,1,2,2,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1056,0
1057,1057,1,1,1,1,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1057,0
1058,1058,1,1,2,1,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1058,0
1059,1059,1,1,2,1,1,30,30,1,0,0,1,0,0,0,1,0,0,0,0,1059,0
1060,1060,1,1,1,1,1,30,30,1,0,0,1,0,1,0,0,0,0,0,0,1060,0
1061,1061,1,1,2,1,1,30,30,1,0,0,1,0,1,0,0,0,0,0,0,1061,0
1062,1062,1,1,2,1,1,30,30,1,0,0,0,1,0,0,1,0,0,0,0,1062,0
1063,1063,1,1,2,1,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1063,0
1064,1064,1,1,2,2,1,30,30,1,0,0,0,1,0,1,0,0,0,0,0,1064,0
1065,1065,1,1,2,1,1,30,30,1,0,0,1,0,1,0,0,0,0,0,0,1065,0
1066,1066,1,2,4,146,3,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1066,0
1067,1067,1,2,3,8,1,30,30,1,0,0,1,0,0,1,0,0,0,0,0,1067,0
1068,1068,3,5,10,161,5,30,30,1,0,0,1,0,0,0,3,0,0,0,0,1068,0
1069,1069,1,1,2,1,1,30,30,1,0,0,1,0,1,0,0,0,0,0,0,1069,0
1070,1070,1,2,4,47,3,16,16,1,0,0,1,0,1,0,0,0,0,0,0,1070,0
1071,1071,1,1,1,1,1,16,16,1,0,0,1,0,1,0,0,0,0,0,0,1071,0
1072,1072,1,4,6,85,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1072,0
1073,1073,2,4,8,1644,4,16,16,1,0,0,1,0,0,1,1,0,0,0,0,1073,0
1074,1074,1,1,1,1,1,16,16,1,0,0,1,0,1,0,0,0,0,0,0,1074,0
1075,1075,1,1,2,3,1,16,16,1,0,0,0,1,0,1,0,0,0,0,0,1075,0
1076,1076,1,1,2,1,1,16,16,1,0,0,1,0,1,0,0,0,0,0,0,1076,0
1077,1077,1,1,2,18,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1077,0
1078,1078,1,1,2,2,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1078,0
1079,1079,1,1,2,1,1,16,16,1,0,0,1,0,1,0,0,0,0,0,0,1079,0
1080,1080,1,1,2,1,1,16,16,1,0,0,1,0,0,0,0,1,0,0,0,1080,0
1081,1081,1,1,1,1,1,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1081,0
1082,1082,1,1,1,1,1,16,16,0,1,0,0,0,1,0,0,0,0,0,0,1082,0
1083,1083,1,1,2,1,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1083,0
1084,1084,1,1,2,1,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1084,0
1085,1085,1,1,2,1,1,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1085,0
1086,1086,1,1,2,1,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1086,1
1087,1087,1,1,2,1,1,16,16,1,0,0,1,0,0,0,0,1,0,0,0,1087,0
1088,1088,1,1,2,1,1,16,16,1,0,0,0,0,1,0,0,0,0,0,0,1088,0
1089,1089,1,1,2,1,1,16,16,1,0,0,1,0,0,0,0,1,0,0,0,1089,0
1090,1090,1,1,2,10,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1090,0
1091,1091,1,2,4,682,3,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1091,0
1092,1092,1,1,2,2,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1092,0
1093,1093,1,1,2,2,1,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1093,0
1094,1094,2,2,4,3,2,16,16,1,0,0,1,0,0,2,0,0,0,0,0,1094,0
1095,1095,1,2,4,41,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1095,0
1096,1096,1,1,2,1,1,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1096,1
1097,1097,1,1,2,2,1,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1097,0
1098,1098,1,1,2,1,1,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1098,0
1099,1099,1,1,2,1,1,16,16,1,0,0,1,0,1,0,0,0,0,0,0,1099,1
1100,1100,3,3,8,3,5,16,16,1,0,0,1,0,0,3,0,0,0,0,0,1100,0
1101,1101,1,3,6,137,3,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1101,0
1102,1102,1,1,2,1,1,16,16,1,0,0,1,0,0,0,1,0,0,0,0,1102,0
1103,1103,1,3,5,114,4,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1103,0
1104,1104,1,1,2,1,1,16,16,1,0,0,1,0,0,1,0,0,0,0,0,1104,0
1105,1105,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1105,0
1106,1106,1,1,2,1,1,23,23,1,0,0,1,0,1,0,0,0,0,0,0,1106,0
1107,1107,1,1,2,2,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1107,0
1108,1108,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1108,0
1109,1109,1,1,2,5,1,23,23,1,0,0,0,1,1,0,0,0,0,0,0,1109,0
1110,1110,1,1,2,1,1,23,23,1,0,0,1,0,0,0,1,0,0,0,0,1110,0
1111,1111,1,1,2,1,1,23,23,1,0,0,1,0,0,0,1,0,0,0,0,1111,0
1112,1112,1,1,2,3,1,23,23,1,0,0,1,0,1,0,0,0,0,0,0,1112,0
1113,1113,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,1,0,1113,0
1114,1114,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1114,0
1115,1115,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1115,0
1116,1116,2,4,8,746,4,23,23,1,0,0,1,0,0,2,0,0,0,0,0,1116,0
1117,1117,1,1,2,4,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1117,0
1118,1118,1,3,6,260,5,23,23,1,0,0,1,0,1,0,0,0,0,0,0,1118,0
1119,1119,1,1,2,1,1,23,23,1,0,0,1,0,0,0,0,1,0,0,0,1119,0
1120,1120,1,1,2,2,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1120,0
1121,1121,1,1,2,2,1,23,23,1,0,0,1,0,0,0,1,0,0,0,0,1121,0
1122,1122,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1122,0
1123,1123,1,1,1,1,1,23,23,1,0,0,0,1,0,1,0,0,0,0,0,1123,0
1124,1124,3,5,10,354,5,23,23,1,0,0,1,0,0,3,0,0,0,0,0,1124,0
1125,1125,1,1,2,1,1,23,23,1,0,0,1,0,1,0,0,0,0,0,0,1125,0
1126,1126,1,1,1,1,1,23,23,0,1,0,0,0,0,0,0,1,0,0,0,1126,0
1127,1127,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1127,0
1128,1128,2,3,6,3,3,23,23,1,0,0,1,0,1,1,0,0,0,0,0,1128,0
1129,1129,1,1,2,1,1,23,23,1,0,0,1,0,0,0,1,0,0,0,0,1129,0
1130,1130,1,2,4,28,3,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1130,0
1131,1131,1,1,3,2,1,23,23,1,0,0,1,0,0,0,0,1,0,0,0,1131,0
1132,1132,1,1,2,1,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1132,0
1133,1133,1,1,2,1,1,23,23,1,0,0,0,1,0,1,0,0,0,1,0,1133,0
1134,1134,1,1,2,1,1,23,23,1,0,0,1,0,0,0,1,0,0,0,0,1134,0
1135,1135,1,2,4,92,1,23,23,1,0,0,1,0,0,1,0,0,0,0,0,1135,0
1136,1136,1,1,2,1,1,10,10,1,0,0,1,0,0,0,0,1,0,0,0,1136,0
1137,1137,1,1,2,12,1,10,10,1,0,0,1,0,0,1,0,0,0,0,0,1137,0
1138,1138,1,1,3,9,3,10,10,1,0,0,1,0,0,0,0,1,0,0,0,1138,1
1139,1139,1,1,2,5,1,10,10,1,0,0,1,0,0,1,0,0,0,0,0,1139,0
1140,1140,2,2,6,110,3,10,10,1,0,0,0,0,2,0,0,0,0,0,0,1140,0
1141,1141,1,1,2,4,1,10,10,1,0,0,1,0,0,1,0,0,0,0,0,1141,0
1142,1142,1,1,2,2,1,10,10,1,0,0,1,0,0,1,0,0,0,0,0,1142,0
1143,1143,1,1,2,1,1,10,10,1,0,0,1,0,0,0,1,0,0,0,0,1143,0
1144,1144,2,2,6,4,4,10,10,1,0,0,1,0,0,0,2,0,0,0,0,1144,1
1145,1145,1,1,1,1,1,10,10,1,0,0,1,0,0,0,0,1,0,0,0,1145,0
1146,1146,1,2,4,124,1,10,10,1,0,0,1,0,0,0,1,0,0,0,0,1146,0
1147,1147,1,1,2,1,1,10,10,1,0,0,0,1,0,0,1,0,0,0,0,1147,0
1148,1148,1,1,2,1,1,10,10,1,0,0,1,0,0,0,0,1,0,0,0,1148,0
1149,1149,1,1,2,2,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1149,0
1150,1150,1,1,2,1,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1150,0
1151,1151,2,3,6,128,4,44,44,1,0,0,0,0,0,2,0,0,0,0,0,1151,0
1152,1152,2,4,8,28,4,44,44,1,0,0,1,0,0,2,0,0,0,0,0,1152,0
1153,1153,1,1,2,1,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1153,0
1154,1154,1,1,2,2,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1154,0
1155,1155,1,1,1,1,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1155,0
1156,1156,1,1,2,1,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1156,0
1157,1157,1,1,2,2,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1157,0
1158,1158,1,1,2,1,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1158,0
1159,1159,1,1,2,1,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1159,0
1160,1160,1,1,2,1,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1160,0
1161,1161,1,3,4,154,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1161,0
1162,1162,2,4,12,38,5,44,44,1,0,0,1,0,2,0,0,0,2,0,0,1162,0
1163,1163,1,1,2,1,1,44,44,1,0,0,1,0,0,0,1,0,1,0,0,1163,0
1164,1164,1,1,2,1,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1164,0
1165,1165,1,2,4,30,3,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1165,0
1166,1166,1,1,2,1,1,44,44,1,0,0,1,0,1,0,0,0,0,0,0,1166,0
1167,1167,1,2,4,642,4,44,44,1,0,0,1,0,1,0,0,0,0,0,0,1167,0
1168,1168,1,1,2,1,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1168,0
1169,1169,1,1,2,2,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1169,0
1170,1170,1,185,186,5313,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1170,0
1171,1171,2,4,8,138,4,44,44,1,0,0,1,0,0,2,0,0,0,0,0,1171,0
1172,1172,1,1,2,1,1,44,44,1,0,0,1,0,0,0,1,0,0,0,0,1172,0
1173,1173,1,1,2,4,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1173,0
1174,1174,1,1,2,1,1,44,44,1,0,0,1,0,1,0,0,0,1,0,0,1174,0
1175,1175,3,9,18,366,9,44,44,1,0,0,1,0,0,3,0,0,0,0,0,1175,0
1176,1176,2,1,3,4,2,44,44,1,0,0,1,0,0,1,1,0,0,0,0,1176,0
